run_dir,Platform,Device,Algorithm,Threads,policy6_freq_min,TestName,dmc_governor,Config_Name,cpu_freq_min,cpu_freq_max,dmc_freq,Config_ID,gpu_freq_max,gpu_freq,policy4_freq_max,policy6_freq_max,v3d_freq,cpu_governor,cores_online,gpu_freq_min,policy0_freq,arm_freq_min,core_freq_min,policy4_freq,policy4_freq_min,arm_freq,policy0_freq_min,governor,cpu_freq,v3d_freq_min,Device,over_voltage,Governor,over_voltage_min,dmc_freq_max,policy6_freq,gpu_governor,dmc_freq_min,policy0_freq_max,emc_max_freq,core_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2100\run9,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.553232,6072.400181,,,4.1866666666666665,5.5
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2200\run1,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.505123,5884.357626,,,4.3116666666666665,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2200\run2,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.490682,5828.00533,,,4.3116666666666665,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2200\run3,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.47059,5749.245033,,,4.308333333333334,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2200\run4,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.473041,5758.901719,,,4.305000000000001,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2200\run5,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.487758,5816.257756,,,4.321666666666667,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2200\run6,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.502752,5875.706385,,,4.3116666666666665,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2200\run7,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.472072,5755.452348,,,4.318333333333333,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2200\run8,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.50975,5901.921015,,,4.3116666666666665,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2200\run9,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.516303,5927.907922,,,4.3149999999999995,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2300\run1,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.505067,5884.150552,,,4.33,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2300\run2,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.43514,5609.428219,,,4.3149999999999995,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2300\run3,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.429915,5591.045645,,,4.345,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2300\run4,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.440001,5629.069997,,,4.316666666666666,5.8
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2300\run5,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.447481,5657.974996,,,4.319999999999999,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2300\run6,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.516703,5929.076626,,,4.328333333333333,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2300\run7,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.422889,5562.412404,,,4.325,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2300\run8,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.43534,5613.052719,,,4.333333333333333,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2300\run9,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.494972,5844.948052,,,4.33,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2400\run1,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.431027,5594.66909,,,4.265,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2400\run2,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.494178,5842.011923,,,4.305000000000001,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2400\run3,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.419322,5549.391867,,,4.319999999999999,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2400\run4,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.426383,5577.152293,,,4.3116666666666665,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2400\run5,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.425358,5571.74433,,,4.333333333333333,5.8
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2400\run6,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.424281,5568.943996,,,4.338333333333334,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2400\run7,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.443832,5644.407237,,,4.3133333333333335,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2400\run8,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.452163,5678.221793,,,4.3116666666666665,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_4_banks\arm_freq2400\run9,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_4_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,1.456278,5693.525201,,,4.328333333333333,5.7
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1600\run1,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.949187,15435.422991,,,4.154999999999999,5.392307692307693
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1600\run2,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.11559,16085.738065,,,4.166666666666667,5.376923076923077
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1600\run3,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.133418,16154.145732,,,4.221666666666667,5.376923076923077
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1600\run4,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.121058,16109.300398,,,4.154999999999999,5.292307692307692
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1600\run5,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.178451,16331.388472,,,4.1049999999999995,5.3076923076923075
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1600\run6,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.147913,16210.084009,,,4.08,5.269230769230769
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1600\run7,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.104777,16044.190694,,,4.076666666666666,5.323076923076924
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1600\run8,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.143054,16194.365787,,,4.1066666666666665,5.292307692307692
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1600\run9,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.141291,16185.600064,,,4.073333333333333,5.338461538461539
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1700\run1,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.098804,16019.401268,,,4.069999999999999,5.376923076923077
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1700\run2,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.039197,15788.696953,,,4.113333333333333,5.315384615384615
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1700\run3,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.060012,15868.258824,,,4.181666666666667,5.3538461538461535
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1700\run4,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.085337,15968.171194,,,4.118333333333333,5.292307692307692
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1700\run5,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.067823,15897.921398,,,4.118333333333333,5.292307692307692
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1700\run6,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.132494,16152.852176,,,4.161666666666666,5.299999999999999
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1700\run7,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.010507,15675.629065,,,4.071666666666666,5.3307692307692305
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1700\run8,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.108139,16057.836101,,,4.0616666666666665,5.299999999999999
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1700\run9,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.031336,15757.517546,,,4.098333333333333,5.338461538461539
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run1,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.088004,15977.175842,,,4.136666666666667,5.423076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run2,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.995425,15616.815047,,,4.131666666666666,5.438461538461539
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run3,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.133829,16156.303768,,,4.141666666666667,5.476923076923077
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run4,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.105671,16046.430676,,,4.175,5.446153846153846
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run5,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.920276,15324.879806,,,4.1033333333333335,5.438461538461539
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run6,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.89869,15239.128732,,,4.128333333333333,5.369230769230769
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run7,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.958127,15471.130472,,,4.098333333333333,5.415384615384616
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run8,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.124159,16118.498231,,,4.081666666666667,5.3307692307692305
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run9,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.037765,15780.749935,,,4.131666666666666,5.3538461538461535
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run1,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.893987,15219.347454,,,4.218333333333333,5.515384615384615
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run2,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,4.049445,15828.350731,,,4.171666666666666,5.423076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run3,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.983994,15572.136194,,,4.15,5.523076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run4,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.95791,15470.804491,,,4.198333333333333,5.423076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run5,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.894311,15220.97062,,,4.1433333333333335,5.507692307692308
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run6,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.969303,15514.088583,,,4.114999999999999,5.430769230769231
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run7,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.997276,15623.198861,,,4.091666666666667,5.453846153846154
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run8,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.997839,15624.630824,,,4.098333333333333,5.5
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run9,,RaspberryPiComputeModule5,,,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,0,3.904113,15262.164028,,,4.1033333333333335,5.461538461538462
